price,Nr_of_Doors3,Comfort_point3,Nr_of_Seats3,Safety_point3,Entertainment_point3,age3,Extras_point3,Gears3,Cylinders3,Consump_country3,Consump_city3,Consump_comb3,CO2_Emission3,Weight3,hp3,km3,make3_Audi,make3_Opel,make3_Renault,model3_A1,model3_A2,model3_A3,model3_Astra,model3_Clio,model3_Corsa,model3_Duster,model3_Espace,model3_Insignia,Gearing_Type3_Automatic,Gearing_Type3_Manual,Gearing_Type3_Semi-automatic,Fuel3_Diesel,Fuel3_Electric,Fuel3_Gasoline,Fuel3_LPG/CNG,Type3_Demonstration,Type3_Employee's car,Type3_New,Type3_Pre-registered,Type3_Used,body_type3_Compact,body_type3_Convertible,body_type3_Coupe,body_type3_Off-Road,body_type3_Other,body_type3_Sedans,body_type3_Station wagon,body_type3_Transporter,body_type3_Van,Body_Color3_Beige,Body_Color3_Black,Body_Color3_Blue,Body_Color3_Bronze,Body_Color3_Brown,Body_Color3_Gold,Body_Color3_Green,Body_Color3_Grey,Body_Color3_Orange,Body_Color3_Red,Body_Color3_Silver,Body_Color3_Violet,Body_Color3_White,Body_Color3_Yellow,Upholstery3_Cloth,Upholstery3_Full leather,Upholstery3_Part leather,vat3_Price negotiable,vat3_VAT deductible,Drive_chain3_4WD,Drive_chain3_front,Drive_chain3_rear
18490,4.0,14.0,5.0,16.0,6.0,1.9150684931506852,7.0,5.0,4.0,5.9,5.9,5.9,140.0,1168.0,162.0,10564.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18490,5.0,15.0,5.0,16.0,6.0,0.7534246575342466,3.0,6.0,4.0,5.4,5.4,5.4,120.0,1154.0,87.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8800,5.0,9.0,5.0,11.0,4.0,2.7534246575342465,2.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,55.0,110733.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8800,5.0,9.0,5.0,11.0,4.0,2.7534246575342465,2.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,55.0,110733.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8790,5.0,5.0,5.0,4.0,4.0,2.7534246575342465,1.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,66.0,45369.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
8999,4.0,8.0,5.0,14.0,6.0,2.419178082191781,3.0,5.0,4.0,4.7,4.7,4.7,130.0,1168.0,54.0,57000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8990,5.0,7.0,2.0,11.0,2.0,2.5013698630136987,1.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,56.0,42253.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9389,5.0,8.0,5.0,12.0,6.0,2.334246575342466,1.0,5.0,4.0,5.7,5.7,5.7,135.0,1168.0,54.0,29669.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8990,5.0,3.0,5.0,7.0,5.0,2.5863013698630137,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1052.0,54.0,12122.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
8990,5.0,1.0,5.0,6.0,1.0,2.7534246575342465,2.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,85.0,9751.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9400,5.0,9.0,2.0,11.0,4.0,2.6684931506849314,2.0,5.0,4.0,4.7,4.7,4.7,122.0,1168.0,55.0,36000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9400,4.0,7.0,5.0,10.0,5.0,2.419178082191781,1.0,5.0,4.0,5.7,5.7,5.7,130.0,1168.0,54.0,45000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9450,5.0,4.0,5.0,11.0,5.0,1.5863013698630135,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1052.0,54.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,8.0,5.0,12.0,6.0,2.0,1.0,5.0,4.0,5.7,5.7,5.7,130.0,1141.0,54.0,31370.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9500,5.0,8.0,5.0,13.0,5.0,1.4191780821917808,1.0,5.0,4.0,5.6,5.6,5.6,133.0,1134.0,54.0,4991.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9499,5.0,8.0,5.0,16.0,5.0,2.0,1.0,5.0,4.0,5.6,5.6,5.6,127.0,1052.0,54.0,25500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
9499,5.0,6.0,5.0,11.0,2.0,2.915068493150685,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1090.0,55.0,65203.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9490,5.0,9.0,5.0,12.0,2.0,2.1671232876712327,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1066.0,54.0,37176.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,10.0,5.0,15.0,6.0,2.6684931506849314,1.0,5.0,4.0,3.3,3.0,3.3,127.0,1052.0,54.0,26000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,6.0,5.0,10.0,5.0,1.3342465753424655,2.0,5.0,4.0,5.6,5.6,5.6,130.0,1168.0,54.0,28400.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,6.0,5.0,10.0,5.0,1.4191780821917808,2.0,5.0,4.0,5.6,5.6,5.6,130.0,1168.0,54.0,39250.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,7.0,5.0,10.0,5.0,2.8301369863013703,1.0,5.0,4.0,5.7,5.7,5.7,127.0,1030.0,54.0,40691.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,3.0,2.0,9.0,2.0,2.1671232876712327,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1209.0,55.0,27572.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9490,5.0,9.0,5.0,13.0,3.0,2.7534246575342465,1.0,5.0,4.0,4.7,4.7,4.7,122.0,1168.0,54.0,22000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,5.0,5.0,7.0,4.0,2.5013698630136987,2.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,56.0,84496.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9490,5.0,9.0,5.0,13.0,3.0,2.0,1.0,5.0,4.0,5.7,5.7,5.7,130.0,1168.0,54.0,50200.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,9.0,5.0,13.0,3.0,2.0,1.0,5.0,4.0,5.7,5.7,5.7,130.0,1168.0,54.0,51100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9490,4.0,9.0,5.0,11.0,3.0,2.5863013698630137,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1168.0,55.0,11000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,5.0,5.0,13.0,1.0,2.7534246575342465,2.0,5.0,4.0,4.7,4.7,4.7,122.0,1168.0,54.0,26000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9450,5.0,6.0,5.0,12.0,6.0,2.334246575342466,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1141.0,54.0,63000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,6.0,5.0,14.0,5.0,2.5013698630136987,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1052.0,54.0,12300.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9450,5.0,7.0,5.0,11.0,7.0,2.5863013698630137,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1162.0,55.0,38500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9450,4.0,4.0,5.0,7.0,4.0,2.419178082191781,2.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,53.0,60217.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9450,5.0,8.0,5.0,16.0,7.0,1.5863013698630135,4.0,5.0,4.0,5.6,5.6,5.6,127.0,1059.0,54.0,45572.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9450,5.0,6.0,5.0,13.0,4.0,2.5863013698630137,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1134.0,54.0,18000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9490,5.0,5.0,5.0,10.0,1.0,2.8301369863013703,2.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,56.0,35132.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9400,5.0,6.0,5.0,3.0,4.0,2.0821917808219177,1.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,54.0,17000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9400,5.0,7.0,5.0,10.0,6.0,2.249315068493151,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1711.0,55.0,42598.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9400,5.0,8.0,5.0,10.0,5.0,2.915068493150685,1.0,5.0,4.0,3.3,3.3,3.3,85.0,1119.0,66.0,73652.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9400,5.0,9.0,5.0,12.0,6.0,2.8301369863013703,1.0,5.0,4.0,4.0,4.0,4.0,104.0,1162.0,55.0,54000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9400,5.0,9.0,5.0,10.0,7.0,2.1671232876712327,1.0,6.0,4.0,3.5,3.5,3.5,117.0,1121.0,55.0,30000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9400,5.0,9.0,5.0,11.0,7.0,2.5863013698630137,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1162.0,55.0,58200.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9390,5.0,6.0,2.0,10.0,2.0,1.501369863013699,1.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,56.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9390,5.0,7.0,2.0,11.0,2.0,2.5013698630136987,1.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,67.0,43577.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9389,5.0,7.0,5.0,12.0,5.0,2.0,1.0,5.0,4.0,5.7,5.7,5.7,135.0,1168.0,54.0,52074.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9389,5.0,7.0,5.0,12.0,5.0,2.419178082191781,1.0,5.0,4.0,5.7,5.7,5.7,135.0,1168.0,54.0,36591.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9389,5.0,7.0,5.0,12.0,5.0,2.419178082191781,1.0,5.0,4.0,5.7,5.7,5.7,135.0,1168.0,54.0,47948.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9300,5.0,6.0,5.0,10.0,4.0,2.7534246575342465,2.0,5.0,3.0,4.7,4.7,4.7,105.0,1082.0,66.0,30375.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9300,5.0,5.0,5.0,10.0,1.0,1.9150684931506852,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1134.0,54.0,31500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9300,5.0,5.0,5.0,7.0,2.0,2.5863013698630137,1.0,6.0,4.0,3.5,3.5,3.5,90.0,1204.0,81.0,57000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9290,5.0,6.0,5.0,9.0,7.0,2.7534246575342465,1.0,5.0,4.0,3.3,3.3,3.3,85.0,1162.0,55.0,85000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9290,4.0,8.0,5.0,10.0,2.0,2.5863013698630137,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1168.0,55.0,15000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9300,5.0,9.0,5.0,11.0,4.0,2.5013698630136987,2.0,5.0,4.0,3.3,3.0,3.3,122.0,1071.0,55.0,42000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9290,5.0,7.0,2.0,11.0,2.0,2.5013698630136987,1.0,5.0,4.0,4.7,4.7,4.7,106.0,1168.0,56.0,14936.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9289,5.0,6.0,5.0,12.0,5.0,2.0,1.0,5.0,4.0,5.7,5.7,5.7,135.0,1168.0,54.0,46610.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9262,5.0,3.0,2.0,9.0,2.0,0.5013698630136987,2.0,5.0,3.0,5.2,5.2,5.2,118.0,1154.0,56.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9262,5.0,3.0,2.0,9.0,2.0,0.5013698630136987,2.0,5.0,3.0,5.2,5.2,5.2,118.0,1154.0,56.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9250,5.0,4.0,5.0,13.0,4.0,2.5013698630136987,2.0,5.0,3.0,4.7,4.7,4.7,105.0,1092.0,66.0,40000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
9250,5.0,7.0,5.0,11.0,5.0,2.915068493150685,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1059.0,54.0,33000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
9200,5.0,1.0,5.0,7.0,4.0,2.0821917808219177,2.0,5.0,4.0,5.6,5.6,5.6,127.0,980.0,54.0,12300.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9200,5.0,7.0,5.0,15.0,6.0,2.5013698630136987,1.0,5.0,4.0,5.6,5.6,5.6,127.0,1141.0,54.0,14000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9200,5.0,2.0,5.0,7.0,5.0,1.9150684931506852,2.0,5.0,4.0,5.6,5.6,5.6,127.0,980.0,54.0,3500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8990,4.0,7.0,5.0,10.0,1.0,1.7534246575342465,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1168.0,54.0,9200.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9199,5.0,14.0,5.0,15.0,9.0,2.6684931506849314,4.0,5.0,4.0,3.3,3.3,3.3,85.0,1146.0,55.0,43800.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9190,5.0,8.0,5.0,12.0,6.0,2.419178082191781,1.0,5.0,4.0,5.7,5.7,5.7,130.0,1141.0,54.0,36305.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8990,5.0,5.0,2.0,5.0,3.0,2.915068493150685,2.0,5.0,4.0,3.3,3.3,3.3,85.0,1134.0,55.0,33431.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
8990,4.0,7.0,5.0,12.0,5.0,2.419178082191781,1.0,5.0,4.0,5.7,5.7,5.7,130.0,1168.0,54.0,51900.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9190,5.0,6.0,5.0,11.0,2.0,2.334246575342466,1.0,5.0,4.0,5.7,5.7,5.7,130.0,1168.0,54.0,46424.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
8990,5.0,6.0,5.0,10.0,4.0,2.5013698630136987,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1059.0,55.0,30000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
8990,5.0,7.0,5.0,12.0,5.0,2.915068493150685,2.0,5.0,4.0,5.6,5.6,5.6,127.0,1059.0,55.0,30000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
8990,4.0,5.0,5.0,11.0,4.0,1.6684931506849314,2.0,5.0,4.0,5.6,5.6,5.6,133.0,1168.0,54.0,6415.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
8990,5.0,9.0,5.0,11.0,4.0,2.5013698630136987,2.0,5.0,4.0,3.3,3.0,3.3,122.0,1071.0,55.0,40328.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
